paper_id,title,publication_date,journal_conference,citation_count,field_of_study,author_prestige_score,paper_quality_score,novelty_score,pdf_available,doi
5a8b7b5a-c9ee-448f-b613-1b3bce6bb9e7,Novel Framework in Psychology,2022-06-14 04:12:46.420428,Journal of Psychology,3,Psychology,0.48,0.499,0.232,True,10.1234/journalofpsychology.2022.4302
c57dbd51-afd8-44f8-b9ca-7ea8de21a583,AI Framework in Computer Science,2018-02-21 07:49:20.448536,CVPR,128,Computer Science,0.718,0.536,0.348,True,10.1234/cvpr.2018.1732
bdb3d986-ffad-46de-ae79-d4710d823d53,Data Approach in Computer Science,2020-12-30 15:22:20.514986,ICML,37,Computer Science,0.387,0.255,0.239,True,10.1234/icml.2020.9876
699c0f9f-7595-476e-8ce8-5f2f395ba204,Experimental Analysis in Mathematics,2020-08-23 23:07:24.443138,International Conference,7,Mathematics,0.47,0.512,0.514,True,10.1234/internationalconference.2020.9901
fb775f16-11a6-4b0c-bfe2-e3e75ba471b2,Advanced Framework in Sociology,2020-04-12 10:55:47.499417,Journal of Sociology,49,Sociology,0.352,0.475,0.276,True,10.1234/journalofsociology.2020.8864
bfd76491-b816-4a55-92ff-d976fea40870,Experimental Framework in Chemistry,2017-01-18 14:34:20.904289,Journal of Chemistry,132,Chemistry,0.172,0.251,0.5,True,10.1234/journalofchemistry.2017.5013
f9428a34-e289-4490-93b8-6101d8ad6985,Deep Approach in Computer Science,2022-11-08 12:37:31.012820,AAAI,10,Computer Science,0.679,0.623,0.154,True,10.1234/aaai.2022.1377
b180bed1-1d9f-425b-9d76-46b86d59da32,Experimental Study in Chemistry,2018-01-27 19:53:13.026121,International Conference,61,Chemistry,0.733,0.625,0.305,True,10.1234/internationalconference.2018.5080
bbd6676c-275a-4f38-8b24-cf0b193418df,Theoretical Approach in Chemistry,2018-05-02 20:25:15.211515,International Conference,12,Chemistry,0.074,0.153,0.218,True,10.1234/internationalconference.2018.2585
fe054753-87c9-4bcb-9da9-775ca33577ae,Biological Study in Biology,2016-09-06 18:17:58.141464,Nature,21,Biology,0.607,0.737,0.358,True,10.1234/nature.2016.8301
87c68e14-80b8-413a-bdd8-753018882335,Genomic Approach in Biology,2024-06-02 19:45:33.976902,Genome Research,45,Biology,0.29,0.111,0.468,True,10.1234/genomeresearch.2024.9575
c0d8f79a-f80e-4648-b1ed-0c5bc1860bfe,Advanced Analysis in Medicine,2022-08-01 01:16:17.944721,JAMA,5,Medicine,0.457,0.534,0.315,False,10.1234/jama.2022.2514
6201d49b-b57c-494c-a0c5-8e870d15ee36,Atomic Analysis in Physics,2023-09-24 03:48:28.437768,Nature Physics,6,Physics,0.195,0.256,0.507,True,10.1234/naturephysics.2023.5245
7a784aea-aeea-4072-b727-0fdb92fc329f,Experimental Study in Medicine,2016-11-17 17:29:23.527904,JAMA,260,Medicine,0.528,0.456,0.1,True,10.1234/jama.2016.6063
2d24d050-f00e-4314-9f80-4b511c75ddf6,Machine Approach in Computer Science,2019-12-10 18:19:00.705843,NeurIPS,19,Computer Science,0.855,0.644,0.711,True,10.1234/neurips.2019.4098
5fd0e978-23d3-4121-a40b-52bbfef3e253,Biological Analysis in Biology,2017-05-06 16:39:27.822843,Cell,10,Biology,0.553,0.491,0.346,True,10.1234/cell.2017.1197
3b5853ad-569e-485b-bf50-a1ef9355325f,Advanced Analysis in Medicine,2017-10-27 08:02:44.948278,BMJ,297,Medicine,0.374,0.423,0.526,True,10.1234/bmj.2017.4333
78009dd6-0c80-4c38-b9bd-26601a8b3611,Molecular Study in Biology,2017-02-09 19:23:55.980923,Genome Research,43,Biology,0.513,0.305,0.269,True,10.1234/genomeresearch.2017.5550
946b3237-d4c7-4fc8-bafc-12dcc4882dfe,Theoretical Framework in Engineering,2021-02-20 18:33:46.626864,Journal of Engineering,21,Engineering,0.532,0.7,0.374,True,10.1234/journalofengineering.2021.1491
3de770f4-58b9-4945-8fa6-8e47d388a04c,Theoretical Analysis in Chemistry,2021-03-02 20:47:00.890155,Journal of Chemistry,7,Chemistry,0.499,0.35,0.1,True,10.1234/journalofchemistry.2021.7145
ab543963-fc3a-453e-a72b-aeced2f74aae,Relativistic Analysis in Physics,2020-05-29 09:03:58.943556,APL,9,Physics,0.441,0.408,0.677,True,10.1234/apl.2020.5642
db618ab8-78d5-43fc-b280-5e251810da13,Evolutionary Analysis in Biology,2023-10-14 02:07:37.090384,PNAS,2,Biology,0.689,0.445,0.027,True,10.1234/pnas.2023.7626
11febc3e-0534-4341-ba48-02039b998146,Theoretical Framework in Psychology,2019-05-15 18:25:27.450780,International Conference,33,Psychology,0.198,0.1,0.316,True,10.1234/internationalconference.2019.3429
591b61ec-a582-47ca-b976-f86b8bee3565,Deep Approach in Computer Science,2018-04-16 11:22:49.489200,WWW,57,Computer Science,0.605,0.789,0.676,True,10.1234/www.2018.1959
1218b9c8-77b2-46b5-a64a-3fb5eddded5a,Relativistic Study in Physics,2021-07-06 18:48:10.748864,Science Advances,8,Physics,0.557,0.801,0.47,True,10.1234/scienceadvances.2021.5374
46d76ea4-a750-46ce-8617-c04ae75e33eb,Advanced Study in Medicine,2023-11-29 22:14:38.316245,The Lancet,78,Medicine,0.565,0.436,0.158,True,10.1234/thelancet.2023.9832
658dc941-b722-4efe-bb14-035a185ae4ba,Advanced Study in Medicine,2022-03-28 05:35:18.772005,New England Journal of Medicine,43,Medicine,0.141,0.138,0.243,True,10.1234/newenglandjournalofmedicine.2022.3257
27c96fc7-cb19-4117-b504-bc61e162f391,Novel Framework in Engineering,2016-06-11 07:49:57.051041,International Conference,61,Engineering,0.252,0.183,0.374,False,10.1234/internationalconference.2016.5734
e272d90d-d009-4097-b000-5bb2b69e1dad,Advanced Study in Chemistry,2022-05-24 23:41:16.846754,International Conference,0,Chemistry,0.073,0.0,0.269,True,10.1234/internationalconference.2022.7407
2d439317-1dfb-4f01-b992-595f12bafdb7,Thermodynamic Approach in Physics,2025-06-20 05:37:22.168628,Physical Review Letters,5,Physics,0.271,0.401,0.809,True,10.1234/physicalreviewletters.2025.9697
1867a166-cf85-4067-9b4e-ce8475b5a589,Molecular Approach in Biology,2020-07-28 12:43:57.985483,Science,50,Biology,0.46,0.329,0.225,True,10.1234/science.2020.9140
07da88ca-bc1a-4774-bb87-f1df67525979,Experimental Analysis in Engineering,2024-11-29 01:32:19.630489,Journal of Engineering,43,Engineering,0.632,0.645,0.478,True,10.1234/journalofengineering.2024.3227
79d58cbb-142a-4cd8-a9b6-f647744a0327,Theoretical Study in Economics,2024-01-06 01:48:13.638727,Journal of Economics,41,Economics,0.536,0.548,0.338,True,10.1234/journalofeconomics.2024.6873
ffd9b43d-2b77-4fb2-8c29-3e7bbec46b7d,Learning Framework in Computer Science,2020-09-25 14:42:21.699566,KDD,23,Computer Science,0.171,0.327,0.651,True,10.1234/kdd.2020.6104
a42f0440-9ce2-4305-97d0-b546dda9ae9e,Cellular Study in Biology,2015-11-02 10:12:43.465410,Nature,12,Biology,0.516,0.275,0.477,True,10.1234/nature.2015.6643
51b5af88-b01b-495e-9ca1-e5c2fe45ebad,AI Approach in Computer Science,2015-11-08 10:41:18.404322,AAAI,115,Computer Science,0.412,0.453,0.254,True,10.1234/aaai.2015.1137
cd0980c3-16a3-4b6c-ab84-66b7268590cf,Experimental Approach in Medicine,2023-12-01 03:44:50.154061,BMJ,32,Medicine,0.571,0.675,0.121,True,10.1234/bmj.2023.3612
0960f984-89b5-4e2a-b9bf-69c88a981ce1,Advanced Study in Engineering,2018-04-04 14:35:05.461637,International Conference,24,Engineering,0.467,0.766,0.388,False,10.1234/internationalconference.2018.6439
e5bebf79-6299-4524-9f25-2b5780a8fe28,Advanced Approach in Economics,2024-06-07 18:10:16.325126,Journal of Economics,1,Economics,0.887,0.806,0.349,True,10.1234/journalofeconomics.2024.7859
d19ac031-9cf3-4944-86e4-d527d67511d3,Advanced Study in Engineering,2024-04-22 11:47:31.982450,Journal of Engineering,158,Engineering,0.252,0.335,0.485,True,10.1234/journalofengineering.2024.6363
9d9c10f9-44b8-4556-812f-71e8359577ed,Algorithm Approach in Computer Science,2023-02-19 11:19:17.249021,CVPR,48,Computer Science,0.574,0.84,0.618,False,10.1234/cvpr.2023.5699
73598aaa-d0ae-426b-88d6-24b2cdbaba71,Atomic Framework in Physics,2021-03-02 02:07:36.686939,Science Advances,416,Physics,0.77,0.826,0.367,True,10.1234/scienceadvances.2021.2874
291cf8fa-1765-44c4-a60f-a1436d79d8f5,Advanced Approach in Engineering,2019-07-29 19:14:01.197117,Journal of Engineering,164,Engineering,0.305,0.167,0.427,True,10.1234/journalofengineering.2019.8612
30c9a53a-46bb-4447-b557-fd9e623f6459,Relativistic Study in Physics,2016-02-21 17:04:33.718352,Science Advances,127,Physics,0.625,0.699,0.202,False,10.1234/scienceadvances.2016.4589
292b472c-547c-4d0a-b109-a0e29002db77,Advanced Analysis in Mathematics,2023-11-07 01:17:21.127363,Journal of Mathematics,34,Mathematics,0.279,0.255,0.132,True,10.1234/journalofmathematics.2023.7987
b76df90d-bdc9-41d1-b8c6-8c26ffc000bc,Data Approach in Computer Science,2023-11-07 07:13:51.417407,KDD,52,Computer Science,0.515,0.614,0.433,True,10.1234/kdd.2023.1881
4006da11-b075-4e7e-9457-84baf6a6cb76,Quantum Study in Physics,2019-08-11 02:16:22.953365,APL,21,Physics,0.561,0.81,0.354,True,10.1234/apl.2019.4969
1577e4fa-429c-49d0-bc8e-01e894a2c4fa,Novel Framework in Economics,2017-10-10 18:17:34.952762,International Conference,31,Economics,0.463,0.518,0.055,True,10.1234/internationalconference.2017.2419
763e2997-cc26-4df6-8b61-939f9384b9a5,Advanced Approach in Chemistry,2024-07-30 05:43:02.396543,International Conference,15,Chemistry,0.704,0.893,0.197,True,10.1234/internationalconference.2024.3879
a17552f2-33e3-4d95-b9df-d1e4965cc517,Learning Study in Computer Science,2021-07-31 05:29:25.473900,SIGIR,17,Computer Science,0.834,0.764,0.587,True,10.1234/sigir.2021.7999
08aa4435-109a-4166-bbe1-b9bbdb740e06,Advanced Analysis in Medicine,2023-05-11 16:13:28.226778,New England Journal of Medicine,1,Medicine,0.813,0.905,0.423,True,10.1234/newenglandjournalofmedicine.2023.2467
ea67005a-e1f6-43e4-909d-b925a409077a,Novel Approach in Mathematics,2016-05-21 17:31:59.658291,International Conference,37,Mathematics,0.543,0.598,0.616,True,10.1234/internationalconference.2016.5333
21609df0-ff27-42ec-bb69-1daf35b2e44f,Experimental Approach in Mathematics,2020-02-02 08:58:13.839084,International Conference,32,Mathematics,0.289,0.463,0.606,True,10.1234/internationalconference.2020.9155
932d27fe-4445-4c19-b63f-3e6b7c868b01,Theoretical Framework in Medicine,2024-02-13 20:57:17.357893,The Lancet,321,Medicine,0.638,0.632,0.271,True,10.1234/thelancet.2024.6326
59caee04-f9d7-4c3f-b2f1-1ecf3a0ce6e7,Novel Analysis in Economics,2015-12-21 11:27:21.938228,International Conference,10,Economics,0.542,0.324,0.385,True,10.1234/internationalconference.2015.6112
b7fc1c7b-1e7c-4832-834f-92633da16114,Genetic Approach in Biology,2020-08-15 14:01:24.643215,PNAS,1,Biology,0.493,0.478,0.498,True,10.1234/pnas.2020.6004
2afaf520-8669-4684-9909-6b6267911a43,Novel Study in Chemistry,2024-09-21 15:31:57.562314,International Conference,26,Chemistry,0.648,0.533,0.453,False,10.1234/internationalconference.2024.8205
a4f52393-cca6-4593-a131-617904574d55,Field Study in Physics,2020-01-07 20:14:56.431909,APL,469,Physics,0.425,0.325,0.763,True,10.1234/apl.2020.5912
b271b03f-012d-4c2c-b4a0-681a19c54c14,Genetic Approach in Biology,2021-06-01 05:59:40.979680,PLOS Biology,24,Biology,0.715,0.501,0.419,False,10.1234/plosbiology.2021.2754
3f139ac1-45ac-463f-82ca-9aa1c805dca4,Advanced Analysis in Medicine,2025-04-23 02:41:15.458114,JAMA,0,Medicine,0.474,0.476,0.508,False,10.1234/jama.2025.4876
2ce03408-bae6-456b-8694-57e57078f464,Deep Analysis in Computer Science,2020-06-04 17:58:35.381217,AAAI,178,Computer Science,0.86,0.857,0.081,True,10.1234/aaai.2020.9179
b02ef833-dde3-4e9b-916c-af5710117deb,Learning Analysis in Computer Science,2019-09-11 03:33:58.839568,AAAI,79,Computer Science,0.457,0.374,0.685,True,10.1234/aaai.2019.9057
0a65b296-cf8b-43ef-9357-adda138824b6,Novel Analysis in Mathematics,2020-06-30 07:52:58.899710,Journal of Mathematics,3,Mathematics,0.589,0.463,0.531,True,10.1234/journalofmathematics.2020.4848
a7e8e26f-6750-4791-9442-e9ccbccad21b,Experimental Framework in Psychology,2020-11-07 12:59:18.441543,Journal of Psychology,75,Psychology,0.247,0.203,0.778,True,10.1234/journalofpsychology.2020.2361
4c1990e4-53e4-4bca-8487-af3016f62b85,Theoretical Framework in Engineering,2024-05-06 16:21:39.539986,Journal of Engineering,32,Engineering,0.08,0.0,0.935,True,10.1234/journalofengineering.2024.9761
2ca2b7f0-f5c3-4ae2-bdc0-5aaf2ed654ba,Novel Study in Psychology,2019-12-08 05:02:44.771568,Journal of Psychology,383,Psychology,0.251,0.228,0.389,True,10.1234/journalofpsychology.2019.6207
a3204505-2add-4611-81a8-f014e7e1c66e,Neural Study in Computer Science,2021-03-18 03:58:27.364312,AAAI,2,Computer Science,0.307,0.329,0.144,True,10.1234/aaai.2021.8517
a217d932-45ea-4610-bb44-3f0a17080c5a,Novel Framework in Engineering,2023-09-04 05:35:15.274563,Journal of Engineering,13,Engineering,0.611,0.259,0.384,True,10.1234/journalofengineering.2023.8422
50b92db6-9151-4e30-9cf1-dbbf38bcdc26,Advanced Framework in Mathematics,2021-08-26 13:52:03.289922,International Conference,9,Mathematics,0.181,0.408,0.403,True,10.1234/internationalconference.2021.7853
76d9977f-a852-4e95-9f26-c8a63d7dcf4c,Theoretical Analysis in Chemistry,2024-07-07 10:08:46.468992,Journal of Chemistry,4,Chemistry,0.327,0.23,0.346,True,10.1234/journalofchemistry.2024.7556
a501d19e-abfb-41ba-be42-2ae34e9eff0b,Machine Study in Computer Science,2020-04-27 11:25:33.411255,WWW,67,Computer Science,0.154,0.449,0.275,True,10.1234/www.2020.5522
fc486bd3-5c12-48b7-bbf8-e4eda8afd7c7,Neural Framework in Computer Science,2018-09-24 00:57:28.873468,KDD,44,Computer Science,0.647,0.515,0.313,True,10.1234/kdd.2018.7697
1f8c5043-9186-46b1-9c2a-8bd2afa59e29,Theoretical Analysis in Mathematics,2021-02-10 10:53:54.991611,Journal of Mathematics,11,Mathematics,0.52,0.476,0.544,True,10.1234/journalofmathematics.2021.5807
53c73b9e-b24e-4551-bcde-1ac5b842d25f,Genetic Framework in Biology,2016-05-13 20:53:55.656654,PLOS Biology,23,Biology,0.684,0.855,0.547,False,10.1234/plosbiology.2016.2319
f10b7d1d-214b-4c9a-8766-1c632295a4ef,Atomic Study in Physics,2015-11-09 14:12:11.716023,Science Advances,43,Physics,0.861,0.689,0.114,True,10.1234/scienceadvances.2015.1984
161f1adc-95ba-43ca-9a56-bfdbbffa68d2,Learning Analysis in Computer Science,2019-11-07 22:34:21.023210,CVPR,4,Computer Science,0.328,0.32,0.383,True,10.1234/cvpr.2019.1246
5cfcbab2-c470-4057-b8d4-fdf0f13dfcfd,Advanced Framework in Engineering,2015-11-24 18:35:53.218744,International Conference,43,Engineering,0.754,0.684,0.302,False,10.1234/internationalconference.2015.2783
abddc933-b73a-4e1f-9140-772d6796ee8d,Network Framework in Computer Science,2020-08-16 09:20:41.429443,NeurIPS,86,Computer Science,0.238,0.367,0.096,True,10.1234/neurips.2020.5937
861ee745-3e8a-412d-ab2a-961d0c22fe18,Novel Study in Engineering,2023-11-25 16:31:19.516347,International Conference,10,Engineering,0.611,0.408,0.184,True,10.1234/internationalconference.2023.4855
77e8baf2-181f-4eaf-b82f-6893733a3fb9,Particle Analysis in Physics,2017-06-17 17:37:14.230971,APL,82,Physics,0.544,0.369,0.714,True,10.1234/apl.2017.4432
943e1691-bc5f-4982-a78c-a33ee55fee8c,Molecular Approach in Biology,2024-07-21 14:39:04.862847,Nature,61,Biology,0.306,0.473,0.693,True,10.1234/nature.2024.6033
2702ee86-b26b-4ea5-a7f5-9dabc259cc5e,Data Framework in Computer Science,2021-07-13 20:13:12.315738,SIGIR,170,Computer Science,0.422,0.354,0.727,True,10.1234/sigir.2021.9973
2490a9d9-2dcf-4ef3-ae43-80cc2c4104ff,Novel Approach in Engineering,2018-05-09 15:57:18.130715,International Conference,53,Engineering,0.401,0.505,0.423,True,10.1234/internationalconference.2018.3470
1dee4c4a-05d3-4d76-8c1a-2ca096a9726d,Quantum Analysis in Physics,2017-08-26 14:42:52.005975,Science Advances,14,Physics,0.988,0.869,0.226,True,10.1234/scienceadvances.2017.8091
e2c4ebb2-bec1-4dc8-87e7-20f89b0aa402,Experimental Analysis in Chemistry,2022-11-03 18:33:09.947756,Journal of Chemistry,0,Chemistry,0.705,0.735,0.132,True,10.1234/journalofchemistry.2022.3680
f3030caa-8229-4bc6-9e26-73465f02d3a9,Particle Analysis in Physics,2024-01-20 10:32:39.358037,Physical Review Letters,39,Physics,0.544,0.539,0.196,False,10.1234/physicalreviewletters.2024.3819
00aff9e2-006d-4458-99c5-e9ba6718533d,Quantum Framework in Physics,2021-04-21 09:31:38.282794,Nature Physics,10,Physics,0.536,0.496,0.276,False,10.1234/naturephysics.2021.5528
9fdee85a-1346-498a-90c1-1831afd7263f,Experimental Approach in Engineering,2020-11-04 23:53:55.387857,International Conference,155,Engineering,0.76,0.892,0.513,True,10.1234/internationalconference.2020.3027
697f3abd-abe6-45a9-aa6a-caf7ddd03ca2,Quantum Framework in Physics,2018-01-20 20:34:09.207747,Nature Physics,18,Physics,0.809,0.688,0.404,True,10.1234/naturephysics.2018.4204
48ccba61-c89a-479e-850d-79a9b7352ad0,Evolutionary Approach in Biology,2018-11-16 17:26:54.597727,Genome Research,126,Biology,0.703,0.602,0.514,True,10.1234/genomeresearch.2018.9703
1db7d394-ade8-47a7-a419-fb84424ea6a4,Novel Framework in Chemistry,2022-01-29 12:32:24.976968,Journal of Chemistry,22,Chemistry,0.254,0.419,0.251,True,10.1234/journalofchemistry.2022.5080
21088c19-e7ba-46ec-bc78-84f3d452fdb8,Genomic Framework in Biology,2017-08-06 00:03:53.453631,PLOS Biology,20,Biology,0.641,0.703,0.201,True,10.1234/plosbiology.2017.4825
52e2f79f-bc68-44ba-b807-29fc4df1e030,Experimental Study in Mathematics,2016-02-07 17:57:59.011776,Journal of Mathematics,34,Mathematics,0.512,0.664,0.629,True,10.1234/journalofmathematics.2016.6527
70d5adc7-dc1d-4452-98fe-1f844e55879d,Network Study in Computer Science,2017-02-18 02:19:04.170783,AAAI,75,Computer Science,0.375,0.27,0.231,True,10.1234/aaai.2017.2061
6fd3491b-4970-4e06-ad57-ecc161e6aac7,Network Framework in Computer Science,2017-12-20 11:54:43.517188,NeurIPS,57,Computer Science,0.688,0.449,0.305,True,10.1234/neurips.2017.9795
d380914f-770c-4a5e-bbf1-2f298447ed83,Deep Framework in Computer Science,2017-06-14 02:50:59.479723,KDD,24,Computer Science,0.57,0.57,0.157,True,10.1234/kdd.2017.7638
383ed325-c714-45ea-9338-775bd03d1464,Particle Approach in Physics,2022-09-08 08:18:40.084720,Science Advances,39,Physics,0.544,0.685,0.33,True,10.1234/scienceadvances.2022.6690
698c627a-3c9c-40ca-8b7f-61b6c619cc0f,Advanced Approach in Mathematics,2017-10-13 05:59:43.204111,Journal of Mathematics,0,Mathematics,0.58,0.386,0.566,True,10.1234/journalofmathematics.2017.1716
7f60302a-e36e-449b-85d9-b73d73a4351d,Thermodynamic Approach in Physics,2020-10-23 19:55:04.934745,Physical Review Letters,160,Physics,0.564,0.442,0.395,True,10.1234/physicalreviewletters.2020.3637
d57c1c63-9640-4c75-b83f-5aca65bc8904,Algorithm Analysis in Computer Science,2023-02-22 04:21:56.437482,SIGIR,12,Computer Science,0.329,0.445,0.834,False,10.1234/sigir.2023.4212
bcd50f81-e49b-41c2-9eeb-8b56d5fef77d,Experimental Approach in Medicine,2016-10-20 02:42:31.768800,BMJ,28,Medicine,0.426,0.646,0.115,True,10.1234/bmj.2016.4055
6e17106b-6fec-4461-a84a-a8360e1a5874,Thermodynamic Approach in Physics,2022-04-23 21:24:28.133561,Science Advances,49,Physics,0.888,0.682,0.192,True,10.1234/scienceadvances.2022.2940
b2b168de-930b-42bd-b535-e892e2478b7f,Data Approach in Computer Science,2023-11-27 07:03:51.191794,WWW,3,Computer Science,0.233,0.099,0.218,True,10.1234/www.2023.6094
9daa38ee-38df-4668-9bf8-b220a53ecf9a,Data Approach in Computer Science,2021-06-21 02:55:22.861588,CVPR,4,Computer Science,0.734,0.607,0.668,True,10.1234/cvpr.2021.4927
9c593d6f-c7c1-4f90-b365-5046eef15245,Genetic Study in Biology,2020-01-12 20:01:54.216366,Nature,28,Biology,0.737,0.864,0.586,True,10.1234/nature.2020.2646
40ff0a88-63c0-4d49-b00c-e353567bf6b0,Theoretical Approach in Economics,2025-02-22 23:23:15.870959,International Conference,1,Economics,0.507,0.465,0.256,True,10.1234/internationalconference.2025.1957
3121fa95-236c-4449-b721-955587af826b,Thermodynamic Study in Physics,2025-07-05 10:53:40.701003,Science Advances,1,Physics,0.169,0.208,0.502,True,10.1234/scienceadvances.2025.2023
051a350f-2115-4cc7-8a8a-926560290a74,Novel Approach in Chemistry,2021-01-15 09:06:59.280791,International Conference,22,Chemistry,0.607,0.803,0.535,True,10.1234/internationalconference.2021.8319
37a88876-6dbf-4218-aa82-027c4e7a0feb,Relativistic Approach in Physics,2020-12-31 10:02:46.029543,Nature Physics,60,Physics,0.814,0.685,0.027,True,10.1234/naturephysics.2020.2313
da419774-2126-4ec7-bd33-23b016ea2a09,Neural Analysis in Computer Science,2021-04-16 14:54:57.635687,WWW,5,Computer Science,0.248,0.43,0.669,True,10.1234/www.2021.1531
