paper_id,publication_date,citations,author_count,impact_factor,research_field,publication_year,citation_score,paper_age_days,recency_score,journal_score,collaboration_score,field_median_citations,field_median_authors,field_adjustment,citation_score_adj,composite_score
PAPER_01315,2020-09-13 11:32:31.111775,27,3,3.16,Biology,2020,42.52658808334245,1865,48.9041095890411,10.480928689883914,63.212055882855765,29.0,4.0,0.9206349206349206,39.15146204498194,52.991879708886046
PAPER_01316,2022-12-07 11:32:31.111775,51,3,1.91,Physics,2022,50.426951144175625,1050,71.23287671232876,6.3349917081260365,63.212055882855765,32.0,4.0,1.0158730158730158,51.22737894011492,65.86014061261531
PAPER_01317,2024-12-11 11:32:31.111775,34,7,4.02,Psychology,2024,45.374412657499406,315,91.36986301369862,13.333333333333334,90.30280321355949,32.0,4.0,1.0158730158730158,46.094641429840664,77.19906847951269
PAPER_01318,2021-04-30 11:32:31.111775,69,1,3.88,Biology,2021,54.22056376821054,1636,55.17808219178082,12.868988391376451,28.34686894262107,29.0,4.0,0.9206349206349206,49.91734442152716,54.49938045615254
PAPER_01319,2016-11-01 11:32:31.111775,3,3,1.25,Biology,2016,17.692302221422242,3277,10.219178082191782,4.1459369817578775,63.212055882855765,29.0,4.0,0.9206349206349206,16.288151251468094,26.024288799073425
PAPER_01320,2021-01-31 11:32:31.111775,2,5,8.25,Computer Science,2021,14.020817786189935,1725,52.73972602739726,27.363184079601993,81.11243971624383,32.0,4.0,1.0158730158730158,14.243370449462791,49.040344819689196
PAPER_01321,2019-09-19 11:32:31.111775,12,2,2.85,Biology,2019,32.73464892275337,2225,39.04109589041096,9.452736318407961,48.6582880967408,29.0,4.0,0.9206349206349206,30.13666091301104,41.63154067496013
PAPER_01322,2020-05-23 11:32:31.111775,7,4,1.65,Computer Science,2020,26.538453332133365,1978,45.80821917808219,5.472636815920398,73.64028618842732,32.0,4.0,1.0158730158730158,26.959698623119607,46.15973051012545
PAPER_01323,2019-07-21 11:32:31.111775,127,5,2.1,Computer Science,2019,61.92305777497785,2285,37.3972602739726,6.965174129353234,81.11243971624383,32.0,4.0,1.0158730158730158,62.905963453945745,64.54909212336514
PAPER_01324,2019-06-01 11:32:31.111775,10,3,7.03,Engineering,2019,30.6026548556375,2335,36.02739726027397,23.316749585406306,63.212055882855765,31.5,4.0,1.0,30.6026548556375,47.5247432732983
PAPER_01325,2023-04-30 11:32:31.111775,343,3,2.45,Computer Science,2023,74.54001131895393,906,75.17808219178082,8.12603648424544,63.212055882855765,32.0,4.0,1.0158730158730158,75.72318610179447,80.82239998461237
PAPER_01326,2016-12-26 11:32:31.111775,17,4,3.48,Chemistry,2016,36.88778668309099,3222,11.726027397260275,11.542288557213931,73.64028618842732,28.0,4.0,0.8888888888888888,32.789143718303094,39.479666423520676
PAPER_01327,2025-06-07 11:32:31.111775,8,6,9.85,Computer Science,2025,28.04163557237987,137,96.24657534246576,32.66998341625207,86.46647167633873,32.0,4.0,1.0158730158730158,28.486740898925582,73.79903871117169
PAPER_01328,2017-08-13 11:32:31.111775,86,5,4.16,Computer Science,2017,56.995251762051225,2992,18.02739726027397,13.797678275290219,81.11243971624383,32.0,4.0,1.0158730158730158,57.899938297956794,57.19289589470774
PAPER_01329,2019-07-06 11:32:31.111775,53,3,4.38,Chemistry,2019,50.908604469280924,2300,36.986301369863014,14.527363184079602,63.212055882855765,28.0,4.0,0.8888888888888888,45.252092861583044,53.354544592405325
PAPER_01330,2020-06-06 11:32:31.111775,31,2,1.86,Chemistry,2020,44.23075555355561,1964,46.1917808219178,6.169154228855723,48.6582880967408,28.0,4.0,0.8888888888888888,39.316227158716096,48.08057015355341
PAPER_01331,2023-08-05 11:32:31.111775,38,5,4.31,Biology,2023,46.7554667089433,809,77.83561643835617,14.29519071310116,81.11243971624383,29.0,4.0,0.9206349206349206,43.04471538283669,69.42481414852483
PAPER_01332,2021-05-15 11:32:31.111775,66,8,2.5,Computer Science,2021,53.66154162984075,1621,55.589041095890416,8.291873963515755,93.05165487771984,32.0,4.0,1.0158730158730158,54.513312131901706,68.90920907783253
PAPER_01333,2019-01-17 11:32:31.111775,10,9,8.26,Biology,2019,30.6026548556375,2470,32.32876712328767,27.396351575456052,95.0212931632136,29.0,4.0,0.9206349206349206,28.173872724237697,52.48108851625728
PAPER_01334,2023-03-30 11:32:31.111775,842,5,1.42,Computer Science,2023,85.97918221381006,937,74.32876712328766,4.7097844112769485,81.11243971624383,32.0,4.0,1.0158730158730158,87.3439311378388,89.46685142265375
PAPER_01335,2020-04-21 11:32:31.111775,335,5,2.01,Medicine,2020,74.23970809095462,2010,44.93150684931507,6.666666666666667,81.11243971624383,31.0,4.0,0.9841269841269841,73.06130002601883,72.45262788152684
PAPER_01336,2024-12-08 11:32:31.111775,52,3,1.2,Physics,2024,50.6700498911992,318,91.2876712328767,3.9800995024875623,63.212055882855765,32.0,4.0,1.0158730158730158,51.474336397408706,72.09261068119217
PAPER_01337,2024-05-05 11:32:31.111775,9,4,2.44,Psychology,2024,29.386277906290324,535,85.34246575342466,8.092868988391375,73.64028618842732,32.0,4.0,1.0158730158730158,29.852726761945725,61.68862011268536
PAPER_01338,2021-12-25 11:32:31.111775,57,4,1.48,Biology,2021,51.820585086572414,1397,61.726027397260275,4.9087893864013274,73.64028618842732,29.0,4.0,0.9206349206349206,47.70784023843174,62.49578570713903
PAPER_01339,2016-03-23 11:32:31.111775,3,3,6.6,Physics,2016,17.692302221422242,3500,4.109589041095896,21.890547263681594,63.212055882855765,32.0,4.0,1.0158730158730158,17.97313241541307,29.643747847257913
PAPER_01340,2020-11-29 11:32:31.111775,1,6,8.77,Computer Science,2020,8.846151110711121,1788,51.013698630136986,29.087893864013264,86.46647167633873,32.0,4.0,1.0158730158730158,8.986566207706534,47.17902183278453
PAPER_01341,2016-10-19 11:32:31.111775,12,5,4.32,Engineering,2016,32.73464892275337,3290,9.86301369863014,14.328358208955224,81.11243971624383,31.5,4.0,1.0,32.73464892275337,41.078214501151436
PAPER_01342,2019-05-05 11:32:31.111775,28,3,1.33,Computer Science,2019,42.974433975861295,2362,35.28767123287672,4.411276948590382,63.212055882855765,32.0,4.0,1.0158730158730158,43.656567848494014,49.210643285220414
PAPER_01343,2018-08-23 11:32:31.111775,124,6,2.25,Mathematics,2018,61.62038038673761,2617,28.301369863013704,7.46268656716418,86.46647167633873,31.0,4.0,0.9841269841269841,60.64227911075764,61.491821502823015
PAPER_01344,2019-06-10 11:32:31.111775,68,3,11.01,Biology,2019,54.03693040813425,2326,36.273972602739725,36.517412935323385,63.212055882855765,29.0,4.0,0.9206349206349206,49.74828513764741,61.43587634422484
PAPER_01345,2017-02-10 11:32:31.111775,72,4,1.44,Physics,2017,54.75612339664344,3176,12.986301369863018,4.776119402985075,73.64028618842732,32.0,4.0,1.0158730158730158,55.625268212463176,50.351112309551006
PAPER_01346,2024-06-23 11:32:31.111775,24,5,3.44,Physics,2024,41.0802535911584,486,86.68493150684931,11.409618573797678,81.11243971624383,32.0,4.0,1.0158730158730158,41.732321108478374,70.91563316891674
PAPER_01347,2020-05-06 11:32:31.111775,18,2,2.31,Chemistry,2020,37.577808691269304,1995,45.342465753424655,7.661691542288558,48.6582880967408,28.0,4.0,0.8888888888888888,33.402496614461604,45.01997689799959
PAPER_01348,2025-07-06 11:32:31.111775,20,7,22.26,Computer Science,2025,38.855103648110145,108,97.04109589041096,73.83084577114428,90.30280321355949,32.0,4.0,1.0158730158730158,39.47185132506427,91.79255154717569
PAPER_01349,2021-08-01 11:32:31.111775,479,4,2.01,Physics,2021,78.79170013532473,1543,57.72602739726027,6.666666666666667,73.64028618842732,32.0,4.0,1.0158730158730158,80.04236204223464,78.99222798704673
PAPER_01350,2025-01-23 11:32:31.111775,1,2,1.15,Biology,2025,8.846151110711121,272,92.54794520547945,3.814262023217247,48.6582880967408,29.0,4.0,0.9206349206349206,8.144075625734047,46.26675951230904
PAPER_01351,2015-10-29 11:32:31.111775,124,2,4.63,Biology,2015,61.62038038673761,3646,0.10958904109589218,15.356550580431177,48.6582880967408,29.0,4.0,0.9206349206349206,56.7298740068378,44.431445731017924
PAPER_01352,2023-03-10 11:32:31.111775,41,3,2.19,Physics,2023,47.701254758821264,957,73.78082191780821,7.263681592039801,63.212055882855765,32.0,4.0,1.0158730158730158,48.4584175327708,65.47763883832222
PAPER_01353,2025-07-24 11:32:31.111775,25,3,4.22,Psychology,2025,41.5808000334645,90,97.53424657534246,13.996683250414593,63.212055882855765,32.0,4.0,1.0158730158730158,42.24081273240838,71.92013340922574
PAPER_01354,2021-11-24 11:32:31.111775,67,3,1.33,Medicine,2021,53.850616174539375,1428,60.87671232876713,4.411276948590382,63.212055882855765,31.0,4.0,0.9841269841269841,52.99584448922922,62.81689016028824
PAPER_01355,2020-12-29 11:32:31.111775,30,7,3.22,Biology,2020,43.8255691938098,1758,51.83561643835617,10.679933665008292,90.30280321355949,29.0,4.0,0.9206349206349206,40.3473494165233,60.12822393559794
PAPER_01356,2020-06-12 11:32:31.111775,128,1,2.41,Medicine,2020,62.02237577301051,1958,46.35616438356165,7.993366500829188,28.34686894262107,31.0,4.0,0.9841269841269841,61.037893617883356,56.20149667601312
PAPER_01357,2016-06-03 11:32:31.111775,151,5,3.31,Engineering,2016,64.11626202340267,3428,6.082191780821922,10.978441127694861,81.11243971624383,31.5,4.0,1.0,64.11626202340267,55.76470005740515
PAPER_01358,2017-12-01 11:32:31.111775,24,5,6.76,Computer Science,2017,41.0802535911584,2882,21.041095890410954,22.4212271973466,81.11243971624383,32.0,4.0,1.0158730158730158,41.732321108478374,51.83670493043485
PAPER_01359,2021-08-17 11:32:31.111775,13,6,11.81,Physics,2021,33.68043697263133,1527,58.16438356164384,39.17081260364843,86.46647167633873,32.0,4.0,1.0158730158730158,34.215047083308015,65.83767676984064
PAPER_01360,2019-11-14 11:32:31.111775,43,5,5.2,Engineering,2019,48.29495707705974,2169,40.57534246575343,17.247097844112773,81.11243971624383,31.5,4.0,1.0,48.29495707705974,60.52951454658575
PAPER_01361,2022-10-18 11:32:31.111775,164,4,5.37,Physics,2022,65.16359943740663,1100,69.86301369863014,17.81094527363184,73.64028618842732,32.0,4.0,1.0158730158730158,66.19794228561943,78.6234153191897
PAPER_01362,2024-04-18 11:32:31.111775,9,4,3.26,Biology,2024,29.386277906290324,552,84.87671232876713,10.812603648424544,73.64028618842732,29.0,4.0,0.9206349206349206,27.054033628013315,60.75946550207695
PAPER_01363,2021-05-27 11:32:31.111775,47,5,1.31,Mathematics,2021,49.40542222903442,1609,55.91780821917809,4.344941956882256,81.11243971624383,31.0,4.0,0.9841269841269841,48.6212091777799,62.390171930683834
PAPER_01364,2022-10-29 11:32:31.111775,49,4,4.3,Computer Science,2022,49.92640470186952,1089,70.16438356164383,14.262023217247096,73.64028618842732,32.0,4.0,1.0158730158730158,50.71888731618491,69.45758313624908
PAPER_01365,2020-10-08 11:32:31.111775,69,6,1.48,Computer Science,2020,54.22056376821054,1840,49.58904109589041,4.9087893864013274,86.46647167633873,32.0,4.0,1.0158730158730158,55.08120763754721,64.96517715941174
PAPER_01366,2024-05-02 11:32:31.111775,5,3,1.85,Engineering,2024,22.866968896901056,538,85.26027397260275,6.135986733001659,63.212055882855765,31.5,4.0,1.0,22.866968896901056,55.282987912017866
PAPER_01367,2016-05-23 11:32:31.111775,65,6,4.69,Computer Science,2016,53.46962375253855,3439,5.780821917808221,15.555555555555559,86.46647167633873,32.0,4.0,1.0158730158730158,54.31834793908678,52.70858239073033
PAPER_01368,2018-02-04 11:32:31.111775,160,2,4.21,Engineering,2018,64.85039848386454,2817,22.821917808219183,13.963515754560532,48.6582880967408,31.5,4.0,1.0,64.85039848386454,56.04329560747953
PAPER_01369,2018-10-22 11:32:31.111775,8,2,2.13,Biology,2018,28.04163557237987,2557,29.945205479452053,7.064676616915423,48.6582880967408,29.0,4.0,0.9206349206349206,25.816108939651308,35.61619357447927
PAPER_01370,2021-12-21 11:32:31.111775,11,4,5.44,Physics,2021,31.71312000761218,1401,61.61643835616438,18.043117744610285,73.64028618842732,32.0,4.0,1.0158730158730158,32.216502864875864,57.665753559644514
PAPER_01371,2017-04-13 11:32:31.111775,314,4,9.41,Physics,2017,73.41604822987927,3114,14.684931506849319,31.210613598673305,73.64028618842732,32.0,4.0,1.0158730158730158,74.58138232876624,68.20189612066407
PAPER_01372,2019-01-16 11:32:31.111775,8,4,3.36,Chemistry,2019,28.04163557237987,2471,32.3013698630137,11.144278606965175,73.64028618842732,28.0,4.0,0.8888888888888888,24.925898286559885,42.05635490905225
PAPER_01373,2020-09-22 11:32:31.111775,116,4,4.4,Medicine,2020,60.77628449513324,1856,49.15068493150685,14.59369817578773,73.64028618842732,31.0,4.0,0.9841269841269841,59.811581566639056,67.37627395170644
PAPER_01374,2025-09-09 11:32:31.111775,31,2,1.95,Engineering,2025,44.23075555355561,43,98.82191780821917,6.467661691542288,48.6582880967408,31.5,4.0,1.0,44.23075555355561,68.46790655665768
PAPER_01375,2023-08-24 11:32:31.111775,12,5,11.6,Physics,2023,32.73464892275337,790,78.35616438356165,38.47429519071311,81.11243971624383,32.0,4.0,1.0158730158730158,33.254246524701834,70.83441400694747
PAPER_01376,2021-04-01 11:32:31.111775,126,8,1.96,Biology,2021,61.8229608042994,1665,54.38356164383562,6.500829187396352,93.05165487771984,29.0,4.0,0.9206349206349206,56.91637661348198,69.31425151118935
PAPER_01377,2017-03-05 11:32:31.111775,26,3,7.55,Physics,2017,42.062453358569805,3153,13.616438356164384,25.04145936981758,63.212055882855765,32.0,4.0,1.0158730158730158,42.73011134838837,46.97848416513968
PAPER_01378,2016-02-20 11:32:31.111775,33,2,8.89,Computer Science,2016,45.004465063828256,3532,3.2328767123287694,29.485903814262027,48.6582880967408,32.0,4.0,1.0158730158730158,45.718821652142985,43.36028019471716
PAPER_01379,2022-11-17 11:32:31.111775,19,5,4.81,Computer Science,2022,38.232429017001444,1070,70.68493150684931,15.953565505804313,81.11243971624383,32.0,4.0,1.0158730158730158,38.839292969652256,65.21098078427929
PAPER_01380,2022-08-22 11:32:31.111775,43,6,6.01,Biology,2022,48.29495707705974,1157,68.30136986301369,19.93366500829187,86.46647167633873,29.0,4.0,0.9206349206349206,44.46202397570579,69.57810668568284
PAPER_01381,2024-10-10 11:32:31.111775,7,2,2.84,Biology,2024,26.538453332133365,377,89.67123287671232,9.419568822553897,48.6582880967408,29.0,4.0,0.9206349206349206,24.432226877202144,55.55489095619407
PAPER_01382,2018-07-01 11:32:31.111775,21,4,8.56,Computer Science,2018,39.44880596634863,2670,26.84931506849315,28.39137645107795,73.64028618842732,32.0,4.0,1.0158730158730158,40.074977489624004,52.994607741407926
PAPER_01383,2023-10-10 11:32:31.111775,303,5,5.07,Computer Science,2023,72.9624131341138,743,79.64383561643835,16.81592039800995,81.11243971624383,32.0,4.0,1.0158730158730158,74.12054667592513,87.39984609493891
PAPER_01384,2017-08-03 11:32:31.111775,12,2,2.19,Biology,2017,32.73464892275337,3002,17.753424657534246,7.263681592039801,48.6582880967408,29.0,4.0,0.9206349206349206,30.13666091301104,33.89755111821842
PAPER_01385,2019-04-19 11:32:31.111775,53,8,1.11,Computer Science,2019,50.908604469280924,2378,34.84931506849315,3.681592039800995,93.05165487771984,32.0,4.0,1.0158730158730158,51.7166775560949,59.20683592629147
PAPER_01386,2021-12-28 11:32:31.111775,17,3,3.33,Biology,2021,36.88778668309099,1394,61.80821917808219,11.044776119402986,63.212055882855765,29.0,4.0,0.9206349206349206,33.96018456538535,54.686839023630384
PAPER_01387,2015-12-20 11:32:31.111775,81,5,6.51,Physics,2015,56.239865727055985,3594,1.5342465753424683,21.592039800995025,81.11243971624383,32.0,4.0,1.0158730158730158,57.13256200843782,53.3373126381649
PAPER_01388,2022-01-03 11:32:31.111775,5,2,6.91,Computer Science,2022,22.866968896901056,1388,61.97260273972602,22.918739635157547,48.6582880967408,32.0,4.0,1.0158730158730158,23.229936657169326,49.23616634328612
PAPER_01389,2020-05-22 11:32:31.111775,305,3,6.41,Computer Science,2020,73.04610063620811,1979,45.780821917808225,21.260364842454397,63.212055882855765,32.0,4.0,1.0158730158730158,74.20556255106855,73.66611017331775
PAPER_01390,2016-11-09 11:32:31.111775,27,5,1.73,Biology,2016,42.52658808334245,3269,10.438356164383567,5.737976782752902,81.11243971624383,29.0,4.0,0.9206349206349206,39.15146204498194,42.410892775798175
PAPER_01391,2018-05-02 11:32:31.111775,11,5,2.67,Biology,2018,31.71312000761218,2730,25.205479452054792,8.855721393034827,81.11243971624383,29.0,4.0,0.9206349206349206,29.19620572129375,42.8583402003655
PAPER_01392,2025-04-01 11:32:31.111775,3,4,3.85,Medicine,2025,17.692302221422242,204,94.41095890410959,12.769485903814262,73.64028618842732,31.0,4.0,0.9841269841269841,17.41147202743141,59.306472418693566
PAPER_01393,2017-01-31 11:32:31.111775,7,6,4.3,Computer Science,2017,26.538453332133365,3186,12.712328767123292,14.262023217247096,86.46647167633873,32.0,4.0,1.0158730158730158,26.959698623119607,39.993506890521466
PAPER_01394,2020-12-27 11:32:31.111775,34,2,2.22,Mathematics,2020,45.374412657499406,1760,51.78082191780822,7.36318407960199,48.6582880967408,31.0,4.0,0.9841269841269841,44.65418388515814,53.144489154799004
PAPER_01395,2017-02-17 11:32:31.111775,17,6,4.54,Biology,2017,36.88778668309099,3169,13.178082191780828,15.05804311774461,86.46647167633873,29.0,4.0,0.9206349206349206,33.96018456538535,44.12364739470323
PAPER_01396,2023-01-29 11:32:31.111775,102,4,3.68,Computer Science,2023,59.149794065312335,997,72.68493150684931,12.205638474295192,73.64028618842732,32.0,4.0,1.0158730158730158,60.088679685396656,74.78405128986991
PAPER_01397,2025-02-22 11:32:31.111775,25,2,3.51,Biology,2025,41.5808000334645,242,93.36986301369863,11.641791044776118,48.6582880967408,29.0,4.0,0.9206349206349206,38.28073653874509,64.83142364229208
PAPER_01398,2017-07-16 11:32:31.111775,12,9,4.26,Biology,2017,32.73464892275337,3020,17.260273972602736,14.129353233830846,95.0212931632136,29.0,4.0,0.9206349206349206,30.13666091301104,44.91403353603139
PAPER_01399,2021-05-27 11:32:31.111775,46,3,3.77,Biology,2021,49.13673233981174,1609,55.91780821917809,12.50414593698176,63.212055882855765,29.0,4.0,0.9206349206349206,45.23699167792192,59.158254337507266
PAPER_01400,2023-11-07 11:32:31.111775,63,2,1.55,Chemistry,2023,53.07690666426673,715,80.41095890410959,5.140961857379768,48.6582880967408,28.0,4.0,0.8888888888888888,47.17947259045931,63.514975608132474
PAPER_01401,2019-02-01 11:32:31.111775,7,5,7.22,Engineering,2019,26.538453332133365,2455,32.73972602739727,23.9469320066335,81.11243971624383,31.5,4.0,1.0,26.538453332133365,48.01283422629752
PAPER_01402,2021-07-09 11:32:31.111775,7,3,1.83,Computer Science,2021,26.538453332133365,1566,57.0958904109589,6.069651741293533,63.212055882855765,32.0,4.0,1.0158730158730158,26.959698623119607,48.00884027073957
PAPER_01403,2023-09-22 11:32:31.111775,1,6,5.09,Computer Science,2023,8.846151110711121,761,79.15068493150686,16.882255389718075,86.46647167633873,32.0,4.0,1.0158730158730158,8.986566207706534,53.346522938281915
