conversation_id,user_id,start_time,end_time,duration_minutes,category,satisfaction_score,is_resolved
conv_001175,user_00776,2025-08-18 19:29:09.481404,2025-08-18 19:49:09.481404,20,general_feedback,5,True
conv_001176,user_00450,2025-08-02 03:50:22.481404,2025-08-02 03:52:22.481404,2,product_inquiry,3,True
conv_001177,user_00648,2025-09-06 23:11:54.481404,2025-09-06 23:28:54.481404,17,product_inquiry,3,True
conv_001178,user_00083,2025-07-10 02:54:07.481404,2025-07-10 02:59:07.481404,5,product_inquiry,3,True
conv_001179,user_00608,2025-10-03 14:46:06.481404,2025-10-03 15:00:06.481404,14,billing_question,5,True
conv_001180,user_00792,2025-08-24 17:17:45.481404,2025-08-24 17:35:45.481404,18,product_inquiry,4,True
conv_001181,user_00536,2025-08-22 05:39:32.481404,2025-08-22 05:47:32.481404,8,product_inquiry,3,True
conv_001182,user_00039,2025-09-05 09:31:14.481404,2025-09-05 09:52:14.481404,21,general_feedback,5,True
conv_001183,user_00091,2025-09-08 09:34:07.481404,2025-09-08 09:48:07.481404,14,technical_help,4,False
conv_001184,user_00242,2025-07-28 03:16:20.481404,2025-07-28 03:24:20.481404,8,feature_request,3,True
conv_001185,user_00884,2025-09-21 09:39:49.481404,2025-09-21 09:51:49.481404,12,billing_question,5,True
conv_001186,user_00284,2025-07-14 15:45:58.481404,2025-07-14 16:07:58.481404,22,customer_support,4,True
conv_001187,user_00992,2025-10-06 00:01:08.481404,2025-10-06 00:41:08.481404,40,billing_question,4,False
conv_001188,user_00945,2025-07-13 16:34:22.481404,2025-07-13 16:36:22.481404,2,general_feedback,4,True
conv_001189,user_00446,2025-08-02 21:52:06.481404,2025-08-02 22:23:06.481404,31,feature_request,5,False
conv_001190,user_00759,2025-07-14 14:20:20.481404,2025-07-14 14:30:20.481404,10,product_inquiry,3,True
conv_001191,user_00497,2025-08-28 11:55:08.481404,2025-08-28 12:12:08.481404,17,customer_support,4,True
conv_001192,user_00607,2025-09-03 19:02:57.481404,2025-09-03 19:17:57.481404,15,billing_question,3,True
conv_001193,user_00920,2025-08-10 03:00:26.481404,2025-08-10 03:12:26.481404,12,customer_support,4,True
conv_001194,user_00243,2025-09-19 03:11:00.481404,2025-09-19 03:29:00.481404,18,product_inquiry,4,True
conv_001195,user_00076,2025-08-24 05:35:35.481404,2025-08-24 06:16:35.481404,41,customer_support,5,False
conv_001196,user_00951,2025-09-06 16:11:22.481404,2025-09-06 16:30:22.481404,19,product_inquiry,4,True
conv_001197,user_00469,2025-09-17 09:24:41.481404,2025-09-17 09:35:41.481404,11,general_feedback,4,True
conv_001198,user_00208,2025-08-11 02:47:23.481404,2025-08-11 02:51:23.481404,4,customer_support,5,True
conv_001199,user_00288,2025-07-22 18:10:40.481404,2025-07-22 18:13:40.481404,3,billing_question,4,True
conv_001200,user_00779,2025-08-11 20:41:47.481404,2025-08-11 20:46:47.481404,5,technical_help,5,False
conv_001201,user_00814,2025-09-09 10:45:08.481404,2025-09-09 10:49:08.481404,4,feature_request,5,True
conv_001202,user_00089,2025-08-18 11:25:40.481404,2025-08-18 11:35:40.481404,10,billing_question,3,True
conv_001203,user_00858,2025-08-23 10:25:19.481404,2025-08-23 10:31:19.481404,6,customer_support,5,True
conv_001204,user_00894,2025-08-02 10:51:08.481404,2025-08-02 10:56:08.481404,5,technical_help,4,True
conv_001205,user_00914,2025-09-04 23:02:03.481404,2025-09-04 23:06:03.481404,4,feature_request,3,True
conv_001206,user_00046,2025-07-13 09:26:59.481404,2025-07-13 09:46:59.481404,20,general_feedback,5,False
conv_001207,user_00544,2025-08-16 18:56:20.481404,2025-08-16 19:16:20.481404,20,general_feedback,3,True
conv_001208,user_00247,2025-07-17 13:43:25.481404,2025-07-17 13:53:25.481404,10,customer_support,5,True
conv_001209,user_00973,2025-07-30 16:05:53.481404,2025-07-30 16:09:53.481404,4,technical_help,4,True
conv_001210,user_00093,2025-07-11 01:13:34.481404,2025-07-11 01:33:34.481404,20,general_feedback,4,False
conv_001211,user_00471,2025-09-30 19:12:35.481404,2025-09-30 19:14:35.481404,2,billing_question,4,True
conv_001212,user_00896,2025-09-15 18:31:45.481404,2025-09-15 18:48:45.481404,17,product_inquiry,4,True
conv_001213,user_00721,2025-09-09 00:02:26.481404,2025-09-09 00:07:26.481404,5,general_feedback,3,True
conv_001214,user_00708,2025-08-10 19:50:02.481404,2025-08-10 19:56:02.481404,6,technical_help,4,True
conv_001215,user_00715,2025-09-06 23:20:15.481404,2025-09-06 23:31:15.481404,11,general_feedback,3,True
conv_001216,user_00344,2025-09-18 22:33:11.481404,2025-09-18 22:35:11.481404,2,feature_request,5,True
conv_001217,user_00053,2025-07-20 06:40:37.481404,2025-07-20 07:14:37.481404,34,technical_help,5,True
conv_001218,user_00375,2025-08-14 01:57:25.481404,2025-08-14 02:01:25.481404,4,general_feedback,5,True
conv_001219,user_00575,2025-09-16 08:58:54.481404,2025-09-16 09:09:54.481404,11,product_inquiry,4,True
conv_001220,user_00117,2025-09-10 12:28:31.481404,2025-09-10 12:32:31.481404,4,general_feedback,4,True
conv_001221,user_00720,2025-07-29 20:57:42.481404,2025-07-29 21:09:42.481404,12,technical_help,4,True
conv_001222,user_00516,2025-09-13 13:08:58.481404,2025-09-13 13:45:58.481404,37,technical_help,4,False
conv_001223,user_00354,2025-08-22 10:17:58.481404,2025-08-22 10:37:58.481404,20,feature_request,5,True
conv_001224,user_00482,2025-09-16 10:07:09.481404,2025-09-16 10:17:09.481404,10,general_feedback,5,True
conv_001225,user_00463,2025-09-07 19:01:39.481404,2025-09-07 19:08:39.481404,7,general_feedback,5,True
conv_001226,user_00964,2025-10-03 05:56:57.481404,2025-10-03 05:59:57.481404,3,product_inquiry,4,False
conv_001227,user_00401,2025-10-04 16:28:18.481404,2025-10-04 16:38:18.481404,10,technical_help,3,False
conv_001228,user_00283,2025-07-20 09:08:33.481404,2025-07-20 09:17:33.481404,9,billing_question,3,True
conv_001229,user_00534,2025-09-08 09:45:57.481404,2025-09-08 09:50:57.481404,5,technical_help,4,True
conv_001230,user_00555,2025-07-22 07:45:08.481404,2025-07-22 07:54:08.481404,9,technical_help,4,True
conv_001231,user_00661,2025-07-11 14:09:49.481404,2025-07-11 14:23:49.481404,14,product_inquiry,3,False
conv_001232,user_00822,2025-08-01 01:28:12.481404,2025-08-01 01:43:12.481404,15,billing_question,5,True
conv_001233,user_00662,2025-09-23 21:32:24.481404,2025-09-23 22:02:24.481404,30,billing_question,5,True
conv_001234,user_00543,2025-09-29 05:53:38.481404,2025-09-29 06:03:38.481404,10,billing_question,4,True
conv_001235,user_00136,2025-10-04 17:15:17.481404,2025-10-04 17:18:17.481404,3,product_inquiry,3,True
conv_001236,user_00381,2025-08-06 11:32:09.481404,2025-08-06 11:45:09.481404,13,product_inquiry,5,True
conv_001237,user_00980,2025-07-25 15:45:37.481404,2025-07-25 15:49:37.481404,4,general_feedback,5,True
conv_001238,user_00997,2025-07-26 12:43:23.481404,2025-07-26 12:47:23.481404,4,product_inquiry,3,False
conv_001239,user_00325,2025-09-03 06:50:49.481404,2025-09-03 06:59:49.481404,9,billing_question,4,True
conv_001240,user_00211,2025-09-02 02:47:47.481404,2025-09-02 02:59:47.481404,12,general_feedback,5,True
conv_001241,user_00152,2025-08-14 17:03:40.481404,2025-08-14 17:41:40.481404,38,feature_request,4,True
conv_001242,user_00125,2025-10-06 20:52:22.481404,2025-10-06 20:57:22.481404,5,billing_question,4,True
conv_001243,user_00971,2025-08-22 23:25:07.481404,2025-08-22 23:40:07.481404,15,product_inquiry,3,True
conv_001244,user_00560,2025-08-27 18:27:18.481404,2025-08-27 18:34:18.481404,7,general_feedback,5,True
conv_001245,user_00918,2025-08-06 15:27:09.481404,2025-08-06 15:46:09.481404,19,feature_request,5,True
conv_001246,user_00453,2025-08-11 09:17:53.481404,2025-08-11 09:25:53.481404,8,general_feedback,4,True
conv_001247,user_00143,2025-09-13 07:58:49.481404,2025-09-13 08:03:49.481404,5,customer_support,3,False
conv_001248,user_00633,2025-09-29 03:29:29.481404,2025-09-29 03:53:29.481404,24,billing_question,5,False
conv_001249,user_00057,2025-09-06 13:12:05.481404,2025-09-06 13:23:05.481404,11,feature_request,5,True
conv_001250,user_00959,2025-09-21 23:34:03.481404,2025-09-21 23:40:03.481404,6,product_inquiry,3,False
conv_001251,user_00870,2025-08-21 18:05:56.481404,2025-08-21 18:06:56.481404,1,feature_request,3,False
conv_001252,user_00326,2025-09-06 01:35:55.481404,2025-09-06 02:17:55.481404,42,customer_support,5,True
conv_001253,user_00152,2025-09-17 00:25:22.481404,2025-09-17 01:02:22.481404,37,technical_help,5,True
conv_001254,user_00292,2025-08-11 23:49:43.481404,2025-08-12 00:05:43.481404,16,technical_help,4,True
conv_001255,user_00090,2025-07-30 10:42:45.481404,2025-07-30 11:20:45.481404,38,general_feedback,5,True
conv_001256,user_00296,2025-07-25 09:45:55.481404,2025-07-25 09:49:55.481404,4,general_feedback,3,False
conv_001257,user_00602,2025-09-05 13:23:51.481404,2025-09-05 13:26:51.481404,3,product_inquiry,3,True
conv_001258,user_00889,2025-08-29 12:08:47.481404,2025-08-29 12:23:47.481404,15,customer_support,5,True
conv_001259,user_00091,2025-07-10 03:31:46.481404,2025-07-10 03:49:46.481404,18,general_feedback,4,True
conv_001260,user_00570,2025-08-23 08:55:26.481404,2025-08-23 08:59:26.481404,4,product_inquiry,3,True
conv_001261,user_00297,2025-09-01 06:42:35.481404,2025-09-01 07:23:35.481404,41,customer_support,5,True
conv_001262,user_00312,2025-08-26 11:26:38.481404,2025-08-26 11:36:38.481404,10,general_feedback,4,True
conv_001263,user_00811,2025-07-09 17:48:27.481404,2025-07-09 17:57:27.481404,9,technical_help,4,True
conv_001264,user_00855,2025-09-09 07:24:02.481404,2025-09-09 07:44:02.481404,20,customer_support,5,True
conv_001265,user_00295,2025-08-19 00:09:07.481404,2025-08-19 00:13:07.481404,4,billing_question,5,True
conv_001266,user_00030,2025-07-21 02:13:22.481404,2025-07-21 02:19:22.481404,6,billing_question,3,True
conv_001267,user_00371,2025-09-03 22:05:15.481404,2025-09-03 22:14:15.481404,9,feature_request,4,True
conv_001268,user_00644,2025-09-14 02:23:56.481404,2025-09-14 02:43:56.481404,20,general_feedback,3,True
conv_001269,user_00751,2025-09-03 08:34:04.481404,2025-09-03 08:36:04.481404,2,technical_help,3,True
conv_001270,user_00150,2025-08-09 13:01:02.481404,2025-08-09 13:10:02.481404,9,general_feedback,3,True
conv_001271,user_00055,2025-08-04 23:28:27.481404,2025-08-04 23:44:27.481404,16,billing_question,5,True
conv_001272,user_00365,2025-07-14 05:37:13.481404,2025-07-14 05:43:13.481404,6,technical_help,5,True
conv_001273,user_00079,2025-08-28 09:30:07.481404,2025-08-28 09:52:07.481404,22,general_feedback,4,True
conv_001274,user_00614,2025-09-20 13:51:28.481404,2025-09-20 14:01:28.481404,10,feature_request,4,True
conv_001275,user_00847,2025-09-29 13:05:13.481404,2025-09-29 13:34:13.481404,29,technical_help,5,True
conv_001276,user_00372,2025-07-18 19:24:51.481404,2025-07-18 19:40:51.481404,16,product_inquiry,3,False
conv_001277,user_00289,2025-08-14 17:17:32.481404,2025-08-14 17:26:32.481404,9,billing_question,4,True
conv_001278,user_00167,2025-07-19 10:45:26.481404,2025-07-19 11:08:26.481404,23,product_inquiry,5,True
conv_001279,user_00193,2025-09-24 16:50:21.481404,2025-09-24 16:58:21.481404,8,billing_question,4,True
conv_001280,user_00120,2025-09-27 00:09:10.481404,2025-09-27 00:27:10.481404,18,customer_support,5,True
conv_001281,user_00708,2025-08-13 16:57:08.481404,2025-08-13 17:06:08.481404,9,billing_question,5,True
conv_001282,user_00994,2025-08-11 17:07:45.481404,2025-08-11 17:17:45.481404,10,general_feedback,4,False
conv_001283,user_00835,2025-07-21 00:27:25.481404,2025-07-21 00:29:25.481404,2,product_inquiry,4,False
conv_001284,user_00233,2025-08-08 08:27:58.481404,2025-08-08 08:31:58.481404,4,product_inquiry,3,True
conv_001285,user_00436,2025-09-14 13:49:45.481404,2025-09-14 13:52:45.481404,3,customer_support,3,True
conv_001286,user_00776,2025-08-20 08:59:09.481404,2025-08-20 09:11:09.481404,12,product_inquiry,4,False
conv_001287,user_00676,2025-08-28 08:35:58.481404,2025-08-28 08:41:58.481404,6,billing_question,3,True
conv_001288,user_00045,2025-07-15 22:28:26.481404,2025-07-15 22:34:26.481404,6,general_feedback,3,True
conv_001289,user_00802,2025-07-21 12:33:58.481404,2025-07-21 12:38:58.481404,5,feature_request,3,False
conv_001290,user_00360,2025-07-12 08:17:06.481404,2025-07-12 08:24:06.481404,7,product_inquiry,5,True
conv_001291,user_00972,2025-09-03 19:01:29.481404,2025-09-03 19:08:29.481404,7,technical_help,3,True
conv_001292,user_00800,2025-09-18 05:45:37.481404,2025-09-18 05:50:37.481404,5,product_inquiry,4,True
conv_001293,user_00102,2025-09-27 01:52:52.481404,2025-09-27 01:57:52.481404,5,feature_request,3,True
conv_001294,user_00988,2025-08-05 20:52:49.481404,2025-08-05 21:02:49.481404,10,feature_request,3,True
conv_001295,user_00102,2025-10-07 05:43:23.481404,2025-10-07 05:54:23.481404,11,feature_request,5,True
conv_001296,user_00715,2025-09-04 17:27:45.481404,2025-09-04 17:37:45.481404,10,billing_question,5,True
conv_001297,user_00186,2025-09-28 13:11:47.481404,2025-09-28 13:27:47.481404,16,billing_question,4,True
conv_001298,user_00234,2025-08-18 01:49:54.481404,2025-08-18 01:50:54.481404,1,technical_help,2,True
conv_001299,user_00533,2025-07-22 16:48:18.481404,2025-07-22 16:57:18.481404,9,technical_help,5,True
conv_001300,user_00740,2025-07-13 10:43:52.481404,2025-07-13 10:46:52.481404,3,technical_help,4,False
conv_001301,user_00291,2025-08-22 20:52:01.481404,2025-08-22 20:58:01.481404,6,general_feedback,4,True
conv_001302,user_00418,2025-08-06 17:13:42.481404,2025-08-06 17:50:42.481404,37,product_inquiry,4,True
conv_001303,user_00822,2025-08-24 16:30:49.481404,2025-08-24 16:46:49.481404,16,product_inquiry,3,True
conv_001304,user_00504,2025-09-12 18:12:08.481404,2025-09-12 18:13:08.481404,1,billing_question,3,True
conv_001305,user_00693,2025-07-17 18:11:04.481404,2025-07-17 18:19:04.481404,8,product_inquiry,4,True
conv_001306,user_00605,2025-07-19 09:08:10.481404,2025-07-19 09:18:10.481404,10,customer_support,4,True
conv_001307,user_00347,2025-07-28 22:45:14.481404,2025-07-28 22:53:14.481404,8,customer_support,3,True
conv_001308,user_00743,2025-08-26 23:07:02.481404,2025-08-26 23:10:02.481404,3,general_feedback,4,True
conv_001309,user_00775,2025-09-24 03:45:28.481404,2025-09-24 03:49:28.481404,4,technical_help,3,True
conv_001310,user_00973,2025-08-17 18:31:41.481404,2025-08-17 18:40:41.481404,9,feature_request,4,False
conv_001311,user_00466,2025-07-19 23:51:00.481404,2025-07-19 23:54:00.481404,3,technical_help,4,True
conv_001312,user_00644,2025-07-22 13:45:59.481404,2025-07-22 13:50:59.481404,5,customer_support,5,False
conv_001313,user_00070,2025-08-26 20:50:41.481404,2025-08-26 20:52:41.481404,2,product_inquiry,4,True
conv_001314,user_00335,2025-07-24 08:00:30.481404,2025-07-24 08:14:30.481404,14,feature_request,5,False
conv_001315,user_00079,2025-09-11 16:32:09.481404,2025-09-11 17:15:09.481404,43,billing_question,5,True
conv_001316,user_00678,2025-08-26 20:17:42.481404,2025-08-26 20:58:42.481404,41,feature_request,5,True
conv_001317,user_00829,2025-09-30 23:17:17.481404,2025-09-30 23:27:17.481404,10,feature_request,3,True
conv_001318,user_00033,2025-08-20 07:01:33.481404,2025-08-20 07:18:33.481404,17,billing_question,5,True
conv_001319,user_00386,2025-08-21 11:20:13.481404,2025-08-21 11:29:13.481404,9,customer_support,3,False
conv_001320,user_00676,2025-10-01 00:53:31.481404,2025-10-01 01:07:31.481404,14,general_feedback,3,True
conv_001321,user_00138,2025-08-08 20:11:24.481404,2025-08-08 20:28:24.481404,17,billing_question,3,True
conv_001322,user_00503,2025-09-11 14:12:03.481404,2025-09-11 14:57:03.481404,45,general_feedback,5,True
conv_001323,user_00488,2025-09-02 02:15:23.481404,2025-09-02 02:25:23.481404,10,feature_request,3,True
conv_001324,user_00507,2025-09-04 21:20:28.481404,2025-09-04 21:37:28.481404,17,feature_request,5,True
conv_001325,user_00292,2025-08-09 14:53:07.481404,2025-08-09 14:59:07.481404,6,customer_support,5,False
conv_001326,user_00858,2025-08-14 01:54:13.481404,2025-08-14 02:01:13.481404,7,general_feedback,5,False
conv_001327,user_00913,2025-09-08 04:49:06.481404,2025-09-08 05:04:06.481404,15,billing_question,3,True
conv_001328,user_00366,2025-08-18 11:58:18.481404,2025-08-18 12:14:18.481404,16,customer_support,5,True
conv_001329,user_00241,2025-09-10 10:14:55.481404,2025-09-10 10:43:55.481404,29,feature_request,4,True
conv_001330,user_00068,2025-10-01 20:52:59.481404,2025-10-01 21:06:59.481404,14,customer_support,4,False
conv_001331,user_00552,2025-08-10 04:00:49.481404,2025-08-10 04:02:49.481404,2,billing_question,5,True
conv_001332,user_00582,2025-08-28 11:35:01.481404,2025-08-28 11:43:01.481404,8,technical_help,3,True
conv_001333,user_00603,2025-07-11 15:55:15.481404,2025-07-11 15:58:15.481404,3,billing_question,4,True
conv_001334,user_00587,2025-07-18 23:49:25.481404,2025-07-18 23:53:25.481404,4,customer_support,4,True
conv_001335,user_00345,2025-08-26 17:34:27.481404,2025-08-26 17:49:27.481404,15,product_inquiry,5,True
conv_001336,user_00993,2025-08-20 20:02:21.481404,2025-08-20 20:13:21.481404,11,billing_question,5,True
conv_001337,user_00807,2025-07-16 19:37:02.481404,2025-07-16 19:48:02.481404,11,technical_help,4,False
conv_001338,user_00588,2025-08-17 12:53:52.481404,2025-08-17 13:05:52.481404,12,feature_request,5,True
conv_001339,user_00735,2025-09-29 11:12:15.481404,2025-09-29 11:15:15.481404,3,feature_request,4,True
conv_001340,user_00581,2025-09-25 07:00:15.481404,2025-09-25 07:05:15.481404,5,billing_question,3,True
conv_001341,user_00815,2025-07-16 22:44:27.481404,2025-07-16 22:50:27.481404,6,feature_request,4,True
conv_001342,user_00553,2025-08-08 22:16:18.481404,2025-08-08 22:27:18.481404,11,billing_question,4,True
conv_001343,user_00528,2025-08-22 12:12:20.481404,2025-08-22 12:22:20.481404,10,customer_support,5,True
conv_001344,user_00884,2025-07-27 14:46:25.481404,2025-07-27 15:06:25.481404,20,product_inquiry,5,True
conv_001345,user_00761,2025-08-23 20:59:00.481404,2025-08-23 21:12:00.481404,13,general_feedback,5,True
conv_001346,user_00874,2025-09-22 04:17:02.481404,2025-09-22 04:25:02.481404,8,feature_request,5,True
conv_001347,user_00535,2025-07-28 23:39:00.481404,2025-07-29 00:12:00.481404,33,billing_question,4,True
conv_001348,user_00765,2025-09-14 00:59:11.481404,2025-09-14 01:05:11.481404,6,billing_question,4,True
conv_001349,user_00851,2025-10-05 23:12:40.481404,2025-10-05 23:26:40.481404,14,general_feedback,4,True
conv_001350,user_00274,2025-09-27 11:29:29.481404,2025-09-27 11:35:29.481404,6,general_feedback,3,True
conv_001351,user_00616,2025-08-01 10:19:43.481404,2025-08-01 10:23:43.481404,4,product_inquiry,2,False
